"IdCompra","Fecha","IdProducto","Cantidad","Precio","IdProveedor"
10267,"2020-07-31",42944,1,2900.27,9
10268,"2020-07-31",42945,3,2454.4,11
10269,"2020-07-31",42946,6,1573.81,13
10270,"2020-07-31",42947,1,2070.55,12
10271,"2020-07-31",42948,12,2068.4,10
10272,"2020-07-31",42949,6,1604.7,5
10273,"2020-07-31",42950,6,1729.59,9
10274,"2020-07-31",42951,1,1992.17,9
10275,"2020-07-31",42952,5,2519.48,8
10276,"2020-07-31",42953,4,2867.31,11
10277,"2020-07-31",42954,4,1699.37,3
10278,"2020-07-31",42955,12,1523.64,4
10279,"2020-07-31",42956,1,1575.59,6
10280,"2020-07-31",42957,3,1773.46,8
10281,"2020-07-31",42958,6,2802.26,11
10282,"2020-07-31",42961,4,1738.35,3
10283,"2020-07-31",42962,1,1792.44,13
10284,"2020-07-31",42963,3,1451.62,10
10285,"2020-07-31",42964,5,2022.89,12
10286,"2020-07-31",42965,5,1511.85,12
10287,"2020-07-31",42968,3,2354.35,8
10288,"2020-07-31",42969,3,2983.55,13
10289,"2020-07-31",42971,4,1992.29,7
10290,"2020-07-31",42972,9,1979.8,13
10291,"2020-07-31",43028,4,666.6,11
10292,"2020-07-31",43030,4,833.64,4
10293,"2020-07-31",43031,8,776.52,7
10294,"2020-07-31",43032,4,574.69,14
10295,"2020-07-31",43033,4,755.47,8
10296,"2020-07-31",43034,1,652.07,6
10297,"2020-07-31",43035,3,812.33,3
10298,"2020-07-31",43036,7,547.08,10
10299,"2020-07-31",43037,3,797.9,13
10300,"2020-07-31",43038,11,799.02,6
10301,"2020-07-31",43039,7,501.16,7
10302,"2020-07-31",43040,4,487.12,6
10303,"2020-07-31",43041,4,527.04,14
10304,"2020-07-31",43043,9,870.13,8
10305,"2020-07-31",42816,4,995.68,4
10306,"2020-07-31",42817,7,492.12,2
10307,"2020-07-31",42818,4,1515.45,3
10308,"2020-07-31",42819,1,527.2,9
10309,"2020-07-31",42820,6,501.83,2
10310,"2020-07-31",42824,12,445.03,9
10311,"2020-07-31",42825,7,401.98,1
10312,"2020-07-31",42826,3,365.84,2
10313,"2020-07-31",42827,10,354.82,4
10314,"2020-07-31",42828,7,555.85,2
10315,"2020-07-31",42829,2,701.59,10
10316,"2020-07-31",42831,1,287.14,2
10317,"2020-07-31",42848,6,1029.37,3
10318,"2020-07-31",42849,4,1049.7,3
10319,"2020-07-31",42810,1,971.54,9
10320,"2020-07-31",42811,6,1556.25,12
10321,"2020-07-31",42812,1,295.96,6
10322,"2020-07-31",42813,3,245.46,1
10323,"2020-07-31",42814,8,272.92,6
10324,"2020-07-31",42815,22,422.58,11
10325,"2020-07-31",42902,6,171.54,9
10326,"2020-07-31",42903,10,203.72,8
10327,"2020-07-31",42904,10,85.73,11
10328,"2020-07-31",42905,7,343.12,8
10329,"2020-07-31",42906,3,208.89,3
10330,"2020-07-31",42737,3,1233.85,7
10331,"2020-07-31",42864,4,152.08,5
10332,"2020-07-31",42866,7,128.27,6
10333,"2020-07-31",42867,3,145.76,12
10334,"2020-07-31",42868,6,158.02,13
10335,"2020-07-31",42869,2,148.66,8
10336,"2020-07-31",42871,8,405.45,2
10337,"2020-07-31",42872,6,420.42,13
10338,"2020-07-31",42873,3,398.5,6
10339,"2020-07-31",42874,2,368.87,4
10340,"2020-07-31",42875,3,382.11,11
10341,"2020-07-31",42876,1,337.4,10
10342,"2020-07-31",42877,6,434.81,8
10343,"2020-07-31",42879,3,363.15,9
10344,"2020-07-31",42880,9,400.27,6
10345,"2020-07-31",42881,1,335.0,8
10346,"2020-07-31",42882,4,356.44,14
10347,"2020-07-31",42884,3,347.35,4
10348,"2020-07-31",42885,7,335.57,2
10349,"2020-07-31",42886,6,336.2,9
10350,"2020-07-31",42887,4,305.95,2
10351,"2020-07-31",42888,1,359.11,8
10352,"2020-07-31",42889,6,360.67,2
10353,"2020-07-31",42890,4,389.51,8
10354,"2020-07-31",42891,5,410.71,14
10355,"2020-07-31",42892,15,401.25,8
10356,"2020-07-31",42893,8,410.78,8
10357,"2020-07-31",42894,4,399.03,5
10358,"2020-07-31",42895,21,334.31,11
10359,"2020-07-31",42896,7,315.27,2
10360,"2020-07-31",42897,4,332.74,4
10361,"2020-07-31",42898,12,391.15,7
10362,"2020-07-31",42985,6,1044.05,13
10363,"2020-07-31",42986,17,232.97,1
10364,"2020-07-31",42987,6,313.9,5
10365,"2020-07-31",42988,2,418.76,5
10366,"2020-07-31",42989,2,262.61,12
10367,"2020-07-31",42990,11,268.91,2
10368,"2020-07-31",42991,8,338.75,13
10369,"2020-07-31",42992,4,401.85,7
10370,"2020-07-31",42993,9,363.91,4
10371,"2020-07-31",42994,8,455.78,10
10372,"2020-07-31",42998,1,420.67,6
10373,"2020-07-31",42999,14,417.62,2
10374,"2020-07-31",43000,7,227.23,14
10375,"2020-07-31",43001,9,494.99,7
10376,"2020-07-31",43002,3,312.04,8
10377,"2020-07-31",43003,3,315.55,8
10378,"2020-07-31",43004,7,284.66,7
10379,"2020-07-31",43006,1,402.96,12
10380,"2020-07-31",43007,18,288.44,12
10381,"2020-07-31",43008,1,284.95,6
10382,"2020-07-31",43009,7,375.04,14
10383,"2020-07-31",43010,8,276.46,3
10384,"2020-07-31",43012,5,389.23,13
10385,"2020-07-31",43013,3,272.0,12
10386,"2020-07-31",43014,8,333.03,4
10387,"2020-07-31",43015,3,351.16,6
10388,"2020-07-31",43016,4,295.72,10
10389,"2020-07-31",43017,13,243.03,13
10390,"2020-07-31",43019,2,297.74,4
10391,"2020-07-31",43020,3,418.14,2
10392,"2020-07-31",43021,5,285.83,7
10393,"2020-07-31",43022,1,286.1,4
10394,"2020-07-31",43023,2,446.98,4
10395,"2020-07-31",43025,8,388.75,2
10396,"2020-07-31",43026,14,411.82,13
10397,"2020-07-31",43027,3,311.88,11
10398,"2020-07-31",42754,14,918.8,2
10399,"2020-07-31",42755,16,788.74,2
10400,"2020-07-31",42756,5,393.09,14
10401,"2020-07-31",42757,2,1263.11,9
10402,"2020-07-31",42758,6,1109.93,3
10403,"2020-07-31",42759,7,1257.27,10
10404,"2020-07-31",42760,5,1293.74,10
10405,"2020-07-31",42762,8,1603.84,9
10406,"2020-07-31",42763,6,1668.12,6
10407,"2020-07-31",42764,3,879.25,10
10408,"2020-07-31",42765,1,1352.17,10
10409,"2020-07-31",42766,6,4725.67,8
10410,"2020-07-31",42767,3,2383.86,4
10411,"2020-07-31",42768,3,1374.91,9
10412,"2020-07-31",42769,5,2167.07,5
10413,"2020-07-31",42770,1,2689.36,12
10414,"2020-07-31",42771,6,1933.33,10
10415,"2020-07-31",42772,5,5045.44,9
10416,"2020-07-31",42773,2,5226.48,5
10417,"2020-07-31",42774,4,4260.47,3
10418,"2020-07-31",42775,6,2352.35,10
10419,"2020-07-31",42776,11,968.66,3
10420,"2020-07-31",42777,7,1614.91,8
10421,"2020-07-31",42778,6,2080.81,10
10422,"2020-07-31",42779,12,6124.66,9
10423,"2020-07-31",42780,6,2694.01,6
10424,"2020-07-31",42781,6,1653.01,9
10425,"2020-07-31",42782,2,2542.52,8
10426,"2020-07-31",42783,4,1523.49,8
10427,"2020-07-31",42784,8,1315.98,1
10428,"2020-07-31",42785,7,1002.17,3
10429,"2020-07-31",42786,6,534.52,10
10430,"2020-07-31",42787,6,1092.65,11
10431,"2020-07-31",42788,8,267.95,12
10432,"2020-07-31",42789,7,133.2,2
10433,"2020-07-31",42790,4,557.96,2
10434,"2020-07-31",42791,3,157.14,12
10435,"2020-07-31",42792,5,348.94,2
10436,"2020-07-31",42793,4,654.87,13
10437,"2020-07-31",42795,9,355.65,3
10438,"2020-07-31",42797,14,3389.69,3
10439,"2020-07-31",42798,5,1067.7,14
10440,"2020-07-31",42799,2,1224.02,3
10441,"2020-07-31",42800,14,1028.02,12
10442,"2020-07-31",42850,9,208.76,3
10443,"2020-07-31",42851,3,104.59,11
10444,"2020-07-31",42926,2,53.16,12
10445,"2020-07-31",42927,3,56.6,3
10446,"2020-07-31",42929,7,252.69,4
10447,"2020-07-31",42930,1,122.1,9
10448,"2020-07-31",42931,3,246.56,1
10449,"2020-07-31",42852,4,113.55,6
10450,"2020-07-31",42854,6,687.44,8
10451,"2020-07-31",42870,4,133.97,2
10452,"2020-07-31",42899,2,152.5,3
10453,"2020-07-31",42928,9,96.4,11
10454,"2020-07-31",42973,1,75.22,2
10455,"2020-07-31",42974,3,163.06,7
10456,"2020-07-31",42975,4,138.74,1
10457,"2020-07-31",42976,15,140.29,12
10458,"2020-07-31",42977,4,81.81,2
10459,"2020-07-31",42978,8,70.14,3
10460,"2020-07-31",42979,1,90.26,7
10461,"2020-07-31",42980,2,90.05,14
10462,"2020-07-31",42981,6,32.53,9
10463,"2020-07-31",42982,7,9.38,14
10464,"2020-08-28",42832,4,532.29,3
10465,"2020-08-28",42833,2,586.99,13
10466,"2020-08-28",42834,5,639.93,6
10467,"2020-08-28",42837,2,331.74,10
10468,"2020-08-28",42838,8,692.49,14
10469,"2020-08-28",42839,3,254.48,2
10470,"2020-08-28",42840,1,277.08,10
10471,"2020-08-28",42841,4,244.43,3
10472,"2020-08-28",42842,3,272.62,12
10473,"2020-08-28",42843,3,443.39,13
10474,"2020-08-28",42844,1,1104.77,1
10475,"2020-08-28",42845,7,594.45,4
10476,"2020-08-28",42846,6,1966.42,13
10477,"2020-08-28",42855,8,867.27,4
10478,"2020-08-28",42856,3,359.69,5
10479,"2020-08-28",42857,7,380.55,10
10480,"2020-08-28",42858,1,393.34,7
10481,"2020-08-28",42859,7,459.68,13
10482,"2020-08-28",42860,9,384.77,3
10483,"2020-08-28",42861,1,375.57,1
10484,"2020-08-28",42863,4,292.88,3
10485,"2020-08-28",42983,8,269.49,2
10486,"2020-08-28",42984,3,163.26,8
10487,"2020-08-28",42907,6,305.3,3
10488,"2020-08-28",42908,5,998.66,8
10489,"2020-08-28",42909,7,1166.45,5
10490,"2020-08-28",42911,5,1372.86,14
10491,"2020-08-28",42913,1,1078.9,10
10492,"2020-08-28",42914,4,1020.97,14
10493,"2020-08-28",42915,8,1389.76,14
10494,"2020-08-28",42916,3,920.47,11
10495,"2020-08-28",42917,5,87185.5,14
10496,"2020-08-28",42918,6,541.22,5
10497,"2020-08-28",42919,3,429.43,10
10498,"2020-08-28",42920,7,480.02,5
10499,"2020-08-28",42921,5,561.39,13
10500,"2020-08-28",42923,3,587.53,12
10501,"2020-08-28",42924,1,481.76,3
10502,"2020-08-28",42925,3,2.39,2
10503,"2020-08-28",42935,6,1526.88,11
10504,"2020-08-28",42936,4,2809.62,11
10505,"2020-08-28",42938,4,2002.58,9
10506,"2020-08-28",42939,6,1824.33,9
10507,"2020-08-28",42940,5,1479.99,3
10508,"2020-08-28",42941,5,1979.17,13
10509,"2020-08-28",42942,5,1677.28,13
10510,"2020-08-28",42944,12,2303.17,8
10511,"2020-08-28",42945,4,2290.9,3
10512,"2020-08-28",42946,1,1354.33,4
10513,"2020-08-28",42947,12,2352.63,9
10514,"2020-08-28",42950,6,1711.09,11
10515,"2020-08-28",42951,5,1915.88,2
10516,"2020-08-28",42952,2,2464.79,4
10517,"2020-08-28",42953,4,2784.13,7
10518,"2020-08-28",42954,11,2039.41,5
10519,"2020-08-28",42955,7,1693.48,6
10520,"2020-08-28",42958,9,2636.64,7
10521,"2020-08-28",42959,1,3016.61,11
10522,"2020-08-28",42960,7,3133.68,13
10523,"2020-08-28",42961,1,2023.09,8
10524,"2020-08-28",42963,5,1743.29,5
10525,"2020-08-28",42964,3,2168.07,7
10526,"2020-08-28",42965,12,1440.61,1
10527,"2020-08-28",42967,3,2681.35,2
10528,"2020-08-28",42970,7,2084.14,10
10529,"2020-08-28",42971,3,1778.78,13
10530,"2020-08-28",43029,8,842.83,8
10531,"2020-08-28",43031,4,767.49,5
10532,"2020-08-28",43032,11,715.98,9
10533,"2020-08-28",43033,3,832.03,13
10534,"2020-08-28",43034,4,631.32,3
10535,"2020-08-28",43035,3,809.75,13
10536,"2020-08-28",43037,5,812.89,1
10537,"2020-08-28",43039,3,596.03,4
10538,"2020-08-28",43041,4,469.21,14
10539,"2020-08-28",43042,1,718.16,8
10540,"2020-08-28",43043,3,914.27,6
10541,"2020-08-28",42816,6,765.82,3
10542,"2020-08-28",42817,7,587.7,4
10543,"2020-08-28",42818,3,1420.5,11
10544,"2020-08-28",42819,9,564.99,4
10545,"2020-08-28",42820,11,408.76,8
10546,"2020-08-28",42821,1,502.04,5
10547,"2020-08-28",42822,3,603.96,2
10548,"2020-08-28",42824,1,357.46,8
10549,"2020-08-28",42825,10,410.68,3
10550,"2020-08-28",42826,4,419.12,7
10551,"2020-08-28",42827,6,308.14,14
10552,"2020-08-28",42828,4,586.39,10
10553,"2020-08-28",42829,2,662.07,1
10554,"2020-08-28",42830,6,378.28,12
10555,"2020-08-28",42831,6,254.19,6
10556,"2020-08-28",42849,6,957.91,8
10557,"2020-08-28",42810,1,934.27,12
10558,"2020-08-28",42811,3,1768.23,10
10559,"2020-08-28",42812,7,299.46,4
10560,"2020-08-28",42813,4,286.05,10
10561,"2020-08-28",42814,1,250.71,10
10562,"2020-08-28",42815,4,479.26,6
10563,"2020-08-28",42903,7,174.96,9
10564,"2020-08-28",42904,3,87.68,13
10565,"2020-08-28",42905,8,362.81,1
10566,"2020-08-28",42906,2,229.37,8
10567,"2020-08-28",42737,11,1132.32,10
10568,"2020-08-28",42864,3,147.68,7
10569,"2020-08-28",42866,3,145.5,5
10570,"2020-08-28",42869,8,129.94,6
10571,"2020-08-28",42874,4,390.11,1
10572,"2020-08-28",42875,2,392.0,5
10573,"2020-08-28",42876,3,443.27,4
10574,"2020-08-28",42877,6,349.37,3
10575,"2020-08-28",42878,3,412.99,3
10576,"2020-08-28",42879,4,422.53,13
10577,"2020-08-28",42880,4,363.27,14
10578,"2020-08-28",42881,3,360.68,11
10579,"2020-08-28",42882,6,311.41,5
10580,"2020-08-28",42885,7,334.0,14
10581,"2020-08-28",42886,2,383.91,1
10582,"2020-08-28",42887,5,380.75,6
10583,"2020-08-28",42888,5,373.45,9
10584,"2020-08-28",42889,4,385.47,13
10585,"2020-08-28",42892,3,325.21,9
10586,"2020-08-28",42893,1,365.3,10
10587,"2020-08-28",42897,2,358.04,5
10588,"2020-08-28",42898,5,343.51,8
10589,"2020-08-28",42985,7,1149.44,9
10590,"2020-08-28",42986,3,264.28,6
10591,"2020-08-28",42987,9,277.62,5
10592,"2020-08-28",42988,15,447.84,2
10593,"2020-08-28",42989,2,278.06,7
10594,"2020-08-28",42990,1,226.71,2
10595,"2020-08-28",42991,7,262.93,2
10596,"2020-08-28",42995,6,248.62,7
10597,"2020-08-28",42996,8,328.27,3
10598,"2020-08-28",42997,6,318.75,6
10599,"2020-08-28",42998,1,352.5,1
10600,"2020-08-28",42999,4,417.59,8
10601,"2020-08-28",43000,2,255.08,7
10602,"2020-08-28",43001,6,469.25,10
10603,"2020-08-28",43002,3,268.82,6
10604,"2020-08-28",43004,3,251.48,13
10605,"2020-08-28",43005,1,254.47,2
10606,"2020-08-28",43007,4,306.01,8
10607,"2020-08-28",43009,3,354.35,1
10608,"2020-08-28",43010,7,252.09,5
10609,"2020-08-28",43011,7,277.59,12
10610,"2020-08-28",43012,9,405.3,6
10611,"2020-08-28",43013,1,215.87,11
10612,"2020-08-28",43014,4,364.67,11
10613,"2020-08-28",43015,4,314.08,8
10614,"2020-08-28",43017,5,217.64,6
10615,"2020-08-28",43018,16,295.99,3
10616,"2020-08-28",43020,2,433.59,5
10617,"2020-08-28",43022,3,267.18,7
10618,"2020-08-28",43024,18,315.12,7
10619,"2020-08-28",43025,2,401.36,4
10620,"2020-08-28",43026,2,334.63,5
10621,"2020-08-28",43027,8,280.13,4
10622,"2020-08-28",42754,4,947.74,11
10623,"2020-08-28",42755,2,713.44,13
10624,"2020-08-28",42756,3,385.17,7
10625,"2020-08-28",42757,3,1426.69,3
10626,"2020-08-28",42758,3,1234.55,10
10627,"2020-08-28",42759,2,1266.2,5
10628,"2020-08-28",42761,4,1021.17,10
10629,"2020-08-28",42762,5,1304.91,3
10630,"2020-08-28",42765,3,1265.02,9
10631,"2020-08-28",42766,6,4761.8,8
10632,"2020-08-28",42768,11,1365.98,11
10633,"2020-08-28",42770,10,2411.31,10
10634,"2020-08-28",42771,4,1669.7,13
10635,"2020-08-28",42772,7,5240.68,10
10636,"2020-08-28",42774,3,4625.8,5
10637,"2020-08-28",42775,3,2055.65,5
10638,"2020-08-28",42777,4,1652.93,10
10639,"2020-08-28",42778,1,2225.75,6
10640,"2020-08-28",42779,7,7351.81,4
10641,"2020-08-28",42780,9,3018.47,9
10642,"2020-08-28",42781,12,1600.68,4
10643,"2020-08-28",42782,1,2646.87,7
10644,"2020-08-28",42783,3,1884.95,13
10645,"2020-08-28",42784,5,1239.63,8
10646,"2020-08-28",42785,3,1206.41,9
10647,"2020-08-28",42787,7,927.7,6
10648,"2020-08-28",42788,4,305.05,11
10649,"2020-08-28",42789,6,153.42,1
10650,"2020-08-28",42790,15,591.31,9
10651,"2020-08-28",42791,9,155.6,14
10652,"2020-08-28",42792,4,321.49,3
10653,"2020-08-28",42793,4,641.98,12
10654,"2020-08-28",42794,1,187.95,6
10655,"2020-08-28",42795,7,412.48,4
10656,"2020-08-28",42796,4,335.1,9
10657,"2020-08-28",42800,1,1072.17,9
10658,"2020-08-28",42801,4,1824.84,9
10659,"2020-08-28",42850,5,185.25,4
10660,"2020-08-28",42851,12,101.33,9
10661,"2020-08-28",42926,2,51.02,2
10662,"2020-08-28",42927,5,63.33,3
10663,"2020-08-28",42930,4,98.84,12
10664,"2020-08-28",42931,12,226.58,1
10665,"2020-08-28",42852,1,97.05,14
10666,"2020-08-28",42854,8,889.88,11
10667,"2020-08-28",42870,15,108.27,9
10668,"2020-08-28",42901,1,139.69,4
10669,"2020-08-28",42928,5,97.63,13
10670,"2020-08-28",42932,5,102.51,9
10671,"2020-08-28",42973,3,90.57,7
10672,"2020-08-28",42974,9,164.29,7
10673,"2020-08-28",42976,4,158.76,13
10674,"2020-08-28",42977,8,74.57,13
10675,"2020-08-28",42978,2,78.65,4
10676,"2020-08-28",42979,14,71.95,4
10677,"2020-08-28",42980,7,89.02,14
10678,"2020-08-28",42982,8,8.81,3
10679,"2020-09-25",42832,1,621.6,10
10680,"2020-09-25",42833,2,510.05,7
10681,"2020-09-25",42834,7,591.11,1
10682,"2020-09-25",42835,5,603.54,6
10683,"2020-09-25",42836,4,555.39,12
10684,"2020-09-25",42837,10,288.34,12
10685,"2020-09-25",42838,4,708.01,11
10686,"2020-09-25",42839,2,221.36,6
10687,"2020-09-25",42841,1,218.37,3
10688,"2020-09-25",42842,4,257.67,14
10689,"2020-09-25",42843,5,447.41,3
10690,"2020-09-25",42844,5,1128.85,3
10691,"2020-09-25",42845,6,516.73,2
10692,"2020-09-25",42846,11,2216.89,6
10693,"2020-09-25",42847,5,2151.43,6
10694,"2020-09-25",42855,2,718.95,8
10695,"2020-09-25",42856,1,333.12,9
10696,"2020-09-25",42857,4,339.33,4
10697,"2020-09-25",42858,2,397.47,8
10698,"2020-09-25",42860,15,388.17,4
10699,"2020-09-25",42861,5,352.74,10
10700,"2020-09-25",42863,5,243.14,11
10701,"2020-09-25",42983,2,248.19,13
10702,"2020-09-25",42984,8,204.86,2
10703,"2020-09-25",42907,6,361.63,8
10704,"2020-09-25",42910,5,907.55,13
10705,"2020-09-25",42911,2,1299.5,2
10706,"2020-09-25",42912,3,1317.63,9
10707,"2020-09-25",42913,12,974.61,10
10708,"2020-09-25",42914,4,1113.22,6
10709,"2020-09-25",42915,4,1092.34,8
10710,"2020-09-25",42916,3,983.04,11
10711,"2020-09-25",42917,1,92777.1,5
10712,"2020-09-25",42919,8,490.67,10
10713,"2020-09-25",42920,3,539.92,3
10714,"2020-09-25",42921,3,520.03,7
10715,"2020-09-25",42922,8,557.86,6
10716,"2020-09-25",42923,2,493.41,5
10717,"2020-09-25",42924,5,433.5,5
10718,"2020-09-25",42933,3,918.71,5
10719,"2020-09-25",42935,3,1869.52,11
10720,"2020-09-25",42936,2,2135.12,5
10721,"2020-09-25",42937,2,1908.24,10
10722,"2020-09-25",42938,1,1777.76,13
10723,"2020-09-25",42939,4,2116.29,2
10724,"2020-09-25",42940,7,1649.54,4
10725,"2020-09-25",42942,11,1746.87,4
10726,"2020-09-25",42943,3,1393.91,4
10727,"2020-09-25",42944,4,2807.35,9
10728,"2020-09-25",42945,5,2390.63,3
10729,"2020-09-25",42947,7,1831.22,13
10730,"2020-09-25",42948,8,2093.01,13
10731,"2020-09-25",42949,6,1361.45,4
10732,"2020-09-25",42950,3,2001.04,12
10733,"2020-09-25",42951,5,1998.36,2
10734,"2020-09-25",42952,8,3104.73,9
10735,"2020-09-25",42953,9,2558.96,12
10736,"2020-09-25",42956,9,1420.87,8
10737,"2020-09-25",42959,8,2580.52,13
10738,"2020-09-25",42960,6,2985.02,4
10739,"2020-09-25",42961,3,1909.02,6
10740,"2020-09-25",42964,10,2062.51,6
10741,"2020-09-25",42965,4,1482.33,9
10742,"2020-09-25",42966,3,2286.05,6
10743,"2020-09-25",42967,4,2042.27,10
10744,"2020-09-25",42968,9,2339.15,3
10745,"2020-09-25",42969,4,2814.34,3
10746,"2020-09-25",42970,10,2144.07,2
10747,"2020-09-25",42971,3,2106.29,9
10748,"2020-09-25",43028,12,675.76,8
10749,"2020-09-25",43029,18,874.46,4
10750,"2020-09-25",43032,6,740.57,2
10751,"2020-09-25",43034,4,788.96,2
10752,"2020-09-25",43036,4,508.65,12
10753,"2020-09-25",43037,8,768.69,13
10754,"2020-09-25",43040,7,474.22,12
10755,"2020-09-25",43042,11,742.16,9
10756,"2020-09-25",43043,2,753.52,4
10757,"2020-09-25",42818,12,1404.28,13
10758,"2020-09-25",42819,7,634.61,5
10759,"2020-09-25",42820,1,476.0,10
10760,"2020-09-25",42821,12,408.11,5
10761,"2020-09-25",42822,4,539.93,11
10762,"2020-09-25",42823,7,560.72,12
10763,"2020-09-25",42824,1,439.58,8
10764,"2020-09-25",42825,4,442.78,6
10765,"2020-09-25",42826,8,334.23,1
10766,"2020-09-25",42828,1,723.12,8
10767,"2020-09-25",42829,11,581.14,6
10768,"2020-09-25",42830,7,369.07,11
10769,"2020-09-25",42831,2,290.09,5
10770,"2020-09-25",42848,10,1116.77,8
10771,"2020-09-25",42849,3,1031.63,3
10772,"2020-09-25",42813,2,277.42,8
10773,"2020-09-25",42814,3,242.48,10
10774,"2020-09-25",42815,7,381.69,13
10775,"2020-09-25",42902,6,162.78,3
10776,"2020-09-25",42903,2,184.19,13
10777,"2020-09-25",42904,7,100.21,1
10778,"2020-09-25",42905,1,318.02,10
10779,"2020-09-25",42737,5,1243.06,3
10780,"2020-09-25",42864,1,149.05,11
10781,"2020-09-25",42866,6,134.75,5
10782,"2020-09-25",42867,2,149.2,2
10783,"2020-09-25",42868,5,138.95,1
10784,"2020-09-25",42869,8,122.41,7
10785,"2020-09-25",42871,4,424.14,3
10786,"2020-09-25",42872,7,438.43,3
10787,"2020-09-25",42873,1,438.47,1
10788,"2020-09-25",42874,1,392.24,9
10789,"2020-09-25",42876,4,388.27,14
10790,"2020-09-25",42878,6,423.39,4
10791,"2020-09-25",42880,5,427.6,6
10792,"2020-09-25",42881,1,334.65,13
10793,"2020-09-25",42883,4,369.77,6
10794,"2020-09-25",42884,4,327.04,10
10795,"2020-09-25",42885,4,343.19,2
10796,"2020-09-25",42887,2,398.36,12
10797,"2020-09-25",42888,3,391.73,11
10798,"2020-09-25",42890,4,376.39,5
10799,"2020-09-25",42892,1,324.44,13
10800,"2020-09-25",42893,1,342.35,9
10801,"2020-09-25",42894,5,397.08,12
10802,"2020-09-25",42895,9,378.36,7
10803,"2020-09-25",42897,6,389.89,4
10804,"2020-09-25",42898,7,375.31,9
10805,"2020-09-25",42985,2,960.93,7
10806,"2020-09-25",42986,3,255.62,12
10807,"2020-09-25",42989,3,308.56,5
10808,"2020-09-25",42990,1,237.82,2
10809,"2020-09-25",42991,3,317.69,14
10810,"2020-09-25",42994,3,367.7,11
10811,"2020-09-25",42995,4,226.11,1
10812,"2020-09-25",42996,21,386.98,6
10813,"2020-09-25",42997,10,385.02,5
10814,"2020-09-25",42998,6,389.85,4
10815,"2020-09-25",42999,3,395.55,13
10816,"2020-09-25",43000,2,281.32,10
10817,"2020-09-25",43002,4,269.45,7
10818,"2020-09-25",43003,9,335.06,10
10819,"2020-09-25",43004,5,250.42,8
10820,"2020-09-25",43005,10,269.97,6
10821,"2020-09-25",43006,5,401.31,11
10822,"2020-09-25",43007,3,303.28,1
10823,"2020-09-25",43008,1,285.83,8
10824,"2020-09-25",43009,11,373.29,12
10825,"2020-09-25",43011,9,233.86,3
10826,"2020-09-25",43012,5,326.54,11
10827,"2020-09-25",43013,1,250.2,8
10828,"2020-09-25",43014,3,328.3,7
10829,"2020-09-25",43017,3,227.71,6
10830,"2020-09-25",43019,5,258.97,13
10831,"2020-09-25",43020,3,443.78,10
10832,"2020-09-25",43022,1,270.56,10
10833,"2020-09-25",43023,3,495.11,4
10834,"2020-09-25",43024,4,350.16,5
10835,"2020-09-25",43025,2,414.51,11
10836,"2020-09-25",43026,10,360.93,6
10837,"2020-09-25",43027,1,336.9,14
10838,"2020-09-25",42754,7,839.19,6
10839,"2020-09-25",42755,1,775.98,10
10840,"2020-09-25",42756,8,387.51,9
10841,"2020-09-25",42757,5,1300.65,12
10842,"2020-09-25",42758,13,1326.21,12
10843,"2020-09-25",42759,1,1154.48,14
10844,"2020-09-25",42760,1,1004.04,11
10845,"2020-09-25",42762,1,1574.27,12
10846,"2020-09-25",42763,1,1359.41,8
10847,"2020-09-25",42765,5,1464.18,9
10848,"2020-09-25",42766,9,4917.68,12
10849,"2020-09-25",42767,4,2490.44,6
10850,"2020-09-25",42768,4,1195.36,7
10851,"2020-09-25",42769,4,1885.35,12
10852,"2020-09-25",42770,6,2344.93,6
10853,"2020-09-25",42773,1,6961.34,4
10854,"2020-09-25",42775,3,2516.8,9
10855,"2020-09-25",42776,6,862.49,10
10856,"2020-09-25",42777,3,1737.77,3
10857,"2020-09-25",42778,4,2241.2,8
10858,"2020-09-25",42779,1,6822.64,14
10859,"2020-09-25",42780,1,3102.5,11
10860,"2020-09-25",42781,3,1524.71,13
10861,"2020-09-25",42784,4,1268.78,7
10862,"2020-09-25",42785,2,1001.85,12
10863,"2020-09-25",42787,4,1071.96,9
10864,"2020-09-25",42788,1,264.3,3
10865,"2020-09-25",42790,6,555.75,9
10866,"2020-09-25",42791,4,196.47,9
10867,"2020-09-25",42792,6,378.1,6
10868,"2020-09-25",42794,5,214.05,3
10869,"2020-09-25",42795,2,327.09,12
10870,"2020-09-25",42796,4,296.88,11
10871,"2020-09-25",42798,3,962.09,4
10872,"2020-09-25",42799,9,1148.11,1
10873,"2020-09-25",42800,7,1156.84,12
10874,"2020-09-25",42801,4,2118.5,13
10875,"2020-09-25",42851,6,89.66,11
10876,"2020-09-25",42926,5,58.98,9
10877,"2020-09-25",42927,2,59.36,3
10878,"2020-09-25",42929,12,202.58,6
10879,"2020-09-25",42931,9,218.51,1
10880,"2020-09-25",42853,4,517.84,2
10881,"2020-09-25",42870,2,137.96,8
10882,"2020-09-25",42901,3,151.82,2
10883,"2020-09-25",42928,7,78.6,13
10884,"2020-09-25",42932,3,94.81,10
10885,"2020-09-25",42973,4,94.11,9
10886,"2020-09-25",42974,5,171.08,9
10887,"2020-09-25",42975,5,149.82,4
10888,"2020-09-25",42976,4,165.02,14
10889,"2020-09-25",42977,7,77.92,2
10890,"2020-09-25",42978,8,81.63,13
10891,"2020-09-25",42980,11,86.07,11
10892,"2020-09-25",42981,6,37.65,14
