"IdVenta","Fecha","Fecha_Entrega","IdCanal","IdCliente","IdSucursal","IdEmpleado","IdProducto","Precio","Cantidad"
11595,"2019-11-13","2019-11-17",1,2719,5,5001572,42844,1810.38,2
11596,"2020-02-04","2020-02-09",2,646,5,5001572,42843,684.2,3
11597,"2020-04-20","2020-04-28",2,581,5,5001572,42855,1130.0,2
11625,"2019-01-30","2019-01-31",2,18,5,5001572,42892,515.0,3
11626,"2019-03-08","2019-03-09",2,121,5,5001572,42940,2162.0,2
11627,"2019-03-21","2019-03-25",2,9,5,5001572,42939,2915.0,3
11628,"2019-03-21","2019-03-26",3,2202,5,5001572,42944,3686.0,2
11629,"2019-06-28","2019-06-29",1,1925,5,5001572,42923,753.0,2
11630,"2019-07-10","2019-07-20",2,2017,5,5001572,42932,156.0,1
11631,"2019-07-26","2019-08-03",2,1474,5,5001572,42902,258.0,3
11632,"2019-08-31","2019-09-04",2,2252,5,5001572,42914,1489.0,3
11633,"2019-10-08","2019-10-12",1,2307,5,5001572,42902,258.0,1
11634,"2019-11-01","2019-11-05",2,1865,5,5001572,42916,1356.0,1
11635,"2019-12-11","2019-12-16",2,323,5,5001572,42909,1500.0,1
11636,"2019-12-26","2020-01-05",1,2944,5,5001572,42929,321.0,1
11676,"2019-01-25","2019-01-29",2,577,5,5001572,42990,353.0,1
11677,"2019-02-19","2019-02-24",2,226,5,5001572,42956,2093.0,2
11678,"2019-05-18","2019-05-21",2,413,5,5001572,42979,113.0,2
11679,"2019-06-29","2019-06-30",1,1222,5,5001572,43012,510.0,1
11680,"2019-07-31","2019-08-02",3,2266,5,5001572,42983,354.0,2
11681,"2019-08-17","2019-08-22",2,2076,5,5001572,42962,2241.0,2
11682,"2019-08-20","2019-08-23",2,709,5,5001572,43000,374.0,1
11683,"2020-02-25","2020-02-28",2,1309,5,5001572,42960,4125.0,3
11684,"2020-02-25","2020-03-04",1,1278,5,5001572,42994,579.0,1
11685,"2020-05-09","2020-05-11",1,256,5,5001572,43003,442.0,1
11702,"2019-03-14","2019-03-19",3,1496,5,5001572,43031,1191.0,3
11703,"2019-08-08","2019-08-10",1,2162,5,5001572,43020,562.0,2
11704,"2019-09-23","2019-09-25",1,2643,5,5001572,43034,1004.0,2
11705,"2020-01-25","2020-02-01",2,2630,5,5001572,43036,744.0,1
11706,"2020-01-30","2020-02-07",2,13,5,5001572,43034,1004.0,2
11707,"2020-05-30","2020-05-31",2,2316,5,5001572,43030,1175.0,2
11708,"2020-02-25","2020-03-06",1,616,5,5001572,42763,2118.38,3
11709,"2020-01-22","2020-01-30",2,572,5,5001572,42810,1282.82,3
11710,"2020-02-19","2020-02-24",3,1556,5,5001572,42824,584.76,3
11711,"2020-01-07","2020-01-15",2,485,5,5001572,42877,560.0,3
11712,"2020-01-17","2020-01-27",2,624,5,5001572,42921,756.0,1
11713,"2020-01-03","2020-01-06",2,344,5,5001572,43024,508.0,2
11714,"2020-01-11","2020-01-14",2,993,5,5001572,43032,953.0,3
11715,"2020-02-01","2020-02-05",2,927,5,5001572,43037,1137.0,2
11716,"2020-05-01","2020-05-11",2,2203,5,5001572,42766,7011.62,2
11717,"2020-05-02","2020-05-04",2,1433,5,5001572,42845,823.24,2
11718,"2020-03-30","2020-04-07",2,1010,5,5001572,42938,2679.0,2
11719,"2020-04-15","2020-04-23",2,1226,5,5001572,42989,413.0,3
11720,"2020-04-29","2020-05-01",2,1368,5,5001572,42989,413.0,1
11721,"2020-05-08","2020-05-11",2,1707,5,5001572,42926,79.0,3
11733,"2019-07-18","2019-07-21",1,2784,5,5001041,42891,515.0,2
11734,"2019-11-15","2019-11-16",2,1638,5,5001041,42918,789.0,2
11742,"2019-06-19","2019-06-20",2,2208,5,5001041,42997,485.0,1
11751,"2020-05-07","2020-05-10",2,2218,5,5001041,42774,6048.9,2
11752,"2020-05-26","2020-05-29",2,2411,5,5001041,42800,1642.74,1
11761,"2019-01-07","2019-01-13",1,1837,5,5001041,42864,199.0,1
11762,"2020-01-04","2020-01-12",2,2313,5,5001041,42877,560.0,3
11773,"2019-02-15","2019-02-21",2,3345,5,5001041,43000,374.0,2
11774,"2020-02-10","2020-02-16",2,1104,5,5001041,42959,4141.0,1
11775,"2020-05-29","2020-06-01",2,254,5,5001041,42990,353.0,2
11816,"2019-02-08","2019-02-13",3,748,5,5001041,42737,1658.0,1
11817,"2019-04-06","2019-04-08",3,1043,5,5001041,42778,2807.64,3
11818,"2019-04-23","2019-04-24",3,2322,5,5001041,42786,795.74,2
11819,"2019-04-26","2019-05-01",2,3010,5,5001041,42799,1536.04,2
11820,"2019-06-08","2019-06-09",1,2041,5,5001041,42762,2106.06,1
11821,"2019-06-22","2019-06-27",2,3337,5,5001041,42768,1923.68,1
11823,"2019-09-09","2019-09-14",2,1275,5,5001041,42787,1366.42,3
11824,"2020-01-14","2020-01-16",2,1771,5,5001041,42790,762.96,1
11825,"2020-01-27","2020-01-31",2,3095,5,5001041,42818,1907.62,1
11826,"2020-01-30","2020-01-31",2,120,5,5001041,42814,369.82,3
11827,"2020-02-26","2020-02-27",2,3379,5,5001041,42797,4845.5,1
11855,"2019-03-16","2019-03-17",1,1896,5,5001041,42874,560.0,3
11856,"2019-04-09","2019-04-13",1,108,5,5001041,42860,587.0,2
11857,"2019-05-28","2019-06-04",2,1208,5,5001041,42852,152.0,2
11858,"2019-06-22","2019-06-26",1,332,5,5001041,42865,199.0,1
11859,"2019-07-11","2019-07-16",3,3346,5,5001041,42881,498.0,2
11860,"2019-08-06","2019-08-11",2,4,5,5001041,42833,819.06,1
11861,"2019-08-05","2019-08-06",2,590,5,5001041,42868,199.0,1
11862,"2019-08-12","2019-08-16",2,2234,5,5001041,42884,498.0,3
11863,"2019-08-17","2019-08-25",1,3267,5,5001041,42876,560.0,1
11864,"2019-10-12","2019-10-16",2,1860,5,5001041,42862,512.0,1
11865,"2019-10-31","2019-11-04",2,1967,5,5001041,42869,199.0,3
11866,"2019-11-13","2019-11-20",1,1650,5,5001041,42844,1810.38,1
11867,"2019-11-13","2019-11-17",3,2719,5,5001041,42844,1810.38,1
11868,"2020-04-20","2020-04-25",2,712,5,5001041,42853,727.0,3
11869,"2020-05-13","2020-05-16",2,1209,5,5001041,42819,860.42,1
11895,"2019-01-30","2019-01-31",2,18,5,5001041,42892,515.0,3
11896,"2019-06-15","2019-06-16",2,2611,5,5001041,42926,79.0,1
11897,"2019-06-28","2019-06-29",3,1925,5,5001041,42923,753.0,1
11898,"2019-07-10","2019-07-20",2,2017,5,5001041,42932,156.0,2
11899,"2019-07-26","2019-08-03",1,1474,5,5001041,42902,258.0,2
11900,"2019-11-01","2019-11-05",3,1865,5,5001041,42916,1356.0,2
11901,"2019-12-26","2020-01-05",2,2944,5,5001041,42929,321.0,2
11902,"2020-01-18","2020-01-23",2,417,5,5001041,42889,515.0,3
11903,"2020-03-30","2020-04-04",2,494,5,5001041,42897,515.0,3
11939,"2019-01-18","2019-01-22",3,2269,5,5001041,42953,3620.0,1
11940,"2019-02-19","2019-02-24",3,226,5,5001041,42956,2093.0,1
11941,"2019-04-30","2019-05-03",2,357,5,5001041,42958,3763.0,2
11942,"2019-05-18","2019-05-21",2,413,5,5001041,42979,113.0,1
11943,"2019-06-29","2019-06-30",1,1222,5,5001041,43012,510.0,2
11944,"2019-07-31","2019-08-02",1,2266,5,5001041,42983,354.0,1
11945,"2019-08-26","2019-08-27",1,188,5,5001041,42965,2281.0,2
11946,"2019-12-21","2019-12-28",1,3243,5,5001041,43013,354.0,3
11947,"2020-02-25","2020-03-04",3,1278,5,5001041,42994,579.0,3
11948,"2020-05-09","2020-05-11",3,256,5,5001041,43003,442.0,1
11963,"2019-03-14","2019-03-19",1,1496,5,5001041,43031,1191.0,2
11964,"2019-04-17","2019-04-18",2,3403,5,5001041,43035,1159.0,2
11965,"2019-08-08","2019-08-10",1,2162,5,5001041,43020,562.0,3
11966,"2019-09-23","2019-09-25",1,2643,5,5001041,43034,1004.0,2
11967,"2020-01-25","2020-02-01",2,2630,5,5001041,43036,744.0,2
11968,"2020-05-28","2020-05-31",3,1911,5,5001041,42817,813.12,2
11969,"2020-02-25","2020-03-06",1,616,5,5001041,42763,2118.38,1
11970,"2020-01-22","2020-01-30",2,572,5,5001041,42810,1282.82,3
11971,"2020-02-18","2020-02-22",2,2761,5,5001041,42821,653.62,2
11972,"2020-02-19","2020-02-24",1,1556,5,5001041,42824,584.76,3
11973,"2020-02-12","2020-02-19",2,770,5,5001041,42829,906.18,1
11974,"2020-01-07","2020-01-15",3,485,5,5001041,42877,560.0,1
11975,"2020-02-29","2020-03-09",2,1629,5,5001041,42884,498.0,2
11976,"2020-01-02","2020-01-05",2,1886,5,5001041,42886,498.0,3
11977,"2020-01-17","2020-01-27",2,624,5,5001041,42921,756.0,2
11978,"2020-01-22","2020-01-26",2,2773,5,5001041,42978,112.0,2
11979,"2020-01-03","2020-01-06",1,344,5,5001041,43024,508.0,1
11980,"2020-01-11","2020-01-14",2,993,5,5001041,43032,953.0,2
11981,"2020-02-01","2020-02-05",2,927,5,5001041,43037,1137.0,1
11982,"2020-05-01","2020-05-11",2,2203,5,5001041,42766,7011.62,2
11983,"2020-04-04","2020-04-09",2,3389,5,5001041,42782,3373.92,2
11984,"2020-03-14","2020-03-17",1,732,5,5001041,42811,2559.92,1
11985,"2020-05-02","2020-05-04",2,1433,5,5001041,42845,823.24,2
11986,"2020-05-02","2020-05-11",2,2052,5,5001041,42867,199.0,2
11987,"2020-03-30","2020-04-07",2,1010,5,5001041,42938,2679.0,3
11988,"2020-04-15","2020-04-23",1,1226,5,5001041,42989,413.0,2
11989,"2020-05-16","2020-05-17",2,485,5,5001041,42880,560.0,2
11990,"2020-05-08","2020-05-16",2,214,5,5001041,43039,815.0,3
12001,"2019-01-25","2019-02-02",2,1757,6,6001361,42821,653.62,2
12002,"2019-03-04","2019-03-12",3,1850,6,6001361,42883,498.0,3
12008,"2020-05-23","2020-05-24",2,422,6,6001361,42989,413.0,2
12012,"2019-06-11","2019-06-19",3,1531,6,6001361,42771,2554.2,3
12017,"2020-05-30","2020-06-05",2,550,6,6001361,42870,178.0,2
12032,"2019-04-18","2019-04-26",2,2300,6,6001361,42985,1456.0,3
12033,"2019-10-01","2019-10-07",3,674,6,6001361,42994,579.0,1
12034,"2020-05-11","2020-05-14",2,186,6,6001361,42988,598.0,2
12038,"2019-04-10","2019-04-18",3,2268,6,6001361,43031,1191.0,1
12039,"2019-10-15","2019-10-23",2,3090,6,6001361,43022,422.0,3
12074,"2019-01-01","2019-01-11",1,1527,6,6001361,42801,2802.8,2
12075,"2019-02-14","2019-02-17",3,17,6,6001361,42813,377.96,2
12076,"2019-03-20","2019-03-28",2,2767,6,6001361,42754,1237.5,2
12077,"2019-05-10","2019-05-15",2,2772,6,6001361,42793,871.86,2
12078,"2019-05-31","2019-06-05",2,1069,6,6001361,42788,421.96,3
12079,"2019-06-01","2019-06-03",2,1186,6,6001361,42816,1254.88,2
12080,"2019-06-03","2019-06-08",1,2843,6,6001361,42811,2559.92,2
12081,"2019-08-02","2019-08-07",2,1179,6,6001361,42784,1748.78,1
12082,"2019-10-29","2019-11-08",1,2881,6,6001361,42812,376.64,2
12083,"2019-12-05","2019-12-10",2,1557,6,6001361,42797,4845.5,2
12084,"2019-12-27","2019-12-31",2,889,6,6001361,42776,1423.4,3
12085,"2020-01-07","2020-01-14",2,1836,6,6001361,42814,369.82,3
12086,"2020-02-03","2020-02-07",2,2760,6,6001361,42765,1938.42,1
12087,"2020-03-10","2020-03-20",1,2,6,6001361,42755,1079.32,3
12088,"2020-05-23","2020-05-30",3,1424,6,6001361,42789,218.02,2
12089,"2020-05-30","2020-06-02",2,1299,6,6001361,42766,7011.62,3
12124,"2019-01-29","2019-01-30",3,1552,6,6001361,42827,512.38,2
12125,"2019-02-09","2019-02-12",3,2645,6,6001361,42870,178.0,1
12126,"2019-03-20","2019-03-25",2,2999,6,6001361,42856,481.0,1
12128,"2019-06-03","2019-06-08",3,3378,6,6001361,42871,560.0,2
12129,"2019-09-23","2019-09-28",2,1313,6,6001361,42848,1588.0,3
12130,"2019-09-23","2019-09-30",2,727,6,6001361,42853,727.0,2
12131,"2019-11-26","2019-11-29",3,1775,6,6001361,42838,897.38,3
12132,"2019-12-09","2019-12-13",3,785,6,6001361,42882,498.0,2
12133,"2019-12-26","2020-01-02",1,998,6,6001361,42856,481.0,3
12134,"2020-01-13","2020-01-18",2,164,6,6001361,42825,554.18,3
12135,"2020-01-16","2020-01-24",3,332,6,6001361,42869,199.0,1
12136,"2020-03-09","2020-03-14",2,1755,6,6001361,42884,498.0,3
12137,"2020-03-13","2020-03-18",1,350,6,6001361,42852,152.0,3
12138,"2020-04-16","2020-04-21",2,432,6,6001361,42825,554.18,3
12139,"2020-04-17","2020-04-19",2,2147,6,6001361,42873,560.0,2
12173,"2019-05-28","2019-05-29",1,2313,6,6001361,42912,1654.0,1
12174,"2019-07-17","2019-07-20",2,1386,6,6001361,42942,2749.0,2
12175,"2019-07-29","2019-08-08",2,2163,6,6001361,42918,789.0,2
12176,"2019-09-11","2019-09-14",3,1540,6,6001361,42946,2173.0,1
12177,"2019-10-02","2019-10-03",3,692,6,6001361,42896,515.0,2
12178,"2019-11-18","2019-11-19",1,3087,6,6001361,42902,258.0,3
12179,"2019-12-27","2019-12-29",2,1639,6,6001361,42949,2015.0,1
12180,"2020-01-30","2020-02-07",2,2128,6,6001361,42921,756.0,2
12181,"2020-03-14","2020-03-19",2,571,6,6001361,42922,741.0,3
12182,"2020-05-09","2020-05-14",2,867,6,6001361,42903,269.0,2
12183,"2020-05-14","2020-05-17",2,2725,6,6001361,42905,456.0,2
12184,"2020-05-27","2020-06-01",2,919,6,6001361,42932,156.0,1
12218,"2019-03-15","2019-03-22",2,1262,6,6001361,43005,421.0,2
12219,"2019-04-03","2019-04-07",1,2807,6,6001361,42984,258.0,1
12220,"2019-05-10","2019-05-11",2,57,6,6001361,42972,2741.0,3
12221,"2019-06-24","2019-06-28",2,2846,6,6001361,42972,2741.0,1
12222,"2019-06-25","2019-06-30",2,772,6,6001361,42993,507.0,3
12223,"2019-06-26","2019-07-01",3,371,6,6001361,42952,3978.0,2
12224,"2019-07-12","2019-07-14",2,2091,6,6001361,42993,507.0,2
12225,"2019-07-13","2019-07-18",1,844,6,6001361,42978,112.0,1
12226,"2019-08-01","2019-08-06",1,901,6,6001361,42982,13.0,2
12227,"2019-08-06","2019-08-09",2,1201,6,6001361,42984,258.0,1
12228,"2019-09-12","2019-09-15",1,1315,6,6001361,42999,547.0,3
12229,"2019-10-10","2019-10-14",2,288,6,6001361,42964,2824.0,2
12230,"2019-10-22","2019-10-23",2,383,6,6001361,42971,2762.0,2
12231,"2019-12-04","2019-12-11",3,3090,6,6001361,42966,3415.0,1
12232,"2019-12-31","2020-01-08",1,1108,6,6001361,42982,13.0,2
12233,"2020-03-14","2020-03-19",1,1465,6,6001361,42998,529.0,2
12245,"2019-02-01","2019-02-05",1,1885,6,6001361,43034,1004.0,3
12246,"2019-11-13","2019-11-21",2,845,6,6001361,43032,953.0,2
12247,"2020-02-12","2020-02-16",1,1616,6,6001361,43042,1121.0,2
12248,"2020-02-14","2020-02-22",2,1082,6,6001361,43029,1094.0,2
12249,"2020-02-25","2020-02-28",2,1653,6,6001361,43023,643.0,3
12250,"2020-02-13","2020-02-16",2,740,6,6001361,42813,377.96,2
12251,"2020-01-17","2020-01-20",2,332,6,6001361,42906,321.0,3
12252,"2020-01-28","2020-02-07",1,2065,6,6001361,42940,2162.0,3
12253,"2020-02-15","2020-02-18",2,1661,6,6001361,43003,442.0,1
12254,"2020-02-20","2020-02-24",2,2776,6,6001361,43017,358.0,2
12255,"2020-04-22","2020-04-25",2,1204,6,6001361,42914,1489.0,2
12256,"2020-04-27","2020-05-02",2,2241,6,6001361,43037,1137.0,2
12257,"2020-05-07","2020-05-12",2,2652,6,6001361,42840,353.32,3
12258,"2020-05-27","2020-05-30",2,1865,6,6001361,42880,560.0,3
12259,"2020-05-16","2020-05-19",2,611,6,6001361,42932,156.0,2
12277,"2019-07-26","2019-07-27",3,2528,6,6001793,43042,1121.0,2
12287,"2020-03-12","2020-03-15",2,1807,6,6001793,42844,1810.38,1
12295,"2019-10-18","2019-10-24",3,3233,6,6001793,42889,515.0,2
12296,"2020-02-27","2020-03-04",2,247,6,6001793,42942,2749.0,1
12307,"2019-08-23","2019-08-29",2,559,6,6001793,42992,570.0,2
12311,"2019-04-01","2019-04-07",1,92,6,6001793,43037,1137.0,1
12313,"2019-10-15","2019-10-23",3,3090,6,6001793,43022,422.0,2
12354,"2019-02-14","2019-02-17",2,17,6,6001793,42813,377.96,1
12355,"2019-02-28","2019-03-02",3,943,6,6001793,42794,305.36,2
12356,"2019-03-20","2019-03-28",2,2767,6,6001793,42754,1237.5,2
12357,"2019-04-23","2019-05-03",2,1819,6,6001793,42815,599.5,2
12358,"2019-05-31","2019-06-05",1,1069,6,6001793,42788,421.96,3
12359,"2019-07-25","2019-07-26",1,2843,6,6001793,42812,376.64,2
12360,"2019-08-02","2019-08-07",2,1179,6,6001793,42784,1748.78,3
12361,"2019-08-23","2019-08-24",2,682,6,6001793,42790,762.96,1
12362,"2019-10-29","2019-11-08",2,2881,6,6001793,42812,376.64,2
12363,"2019-11-01","2019-11-05",2,721,6,6001793,42760,1637.24,2
12364,"2019-11-25","2019-11-30",2,377,6,6001793,42810,1282.82,1
12365,"2019-12-05","2019-12-10",1,1557,6,6001793,42797,4845.5,3
12366,"2019-12-27","2019-12-31",2,889,6,6001793,42776,1423.4,2
12367,"2020-01-31","2020-02-07",3,1137,6,6001793,42815,599.5,3
12368,"2020-03-10","2020-03-20",2,2,6,6001793,42755,1079.32,1
12369,"2020-03-17","2020-03-20",1,2660,6,6001793,42757,1784.42,3
12370,"2020-05-23","2020-05-30",3,1424,6,6001793,42789,218.02,1
12402,"2019-01-01","2019-01-06",1,2140,6,6001793,42841,353.32,3
12403,"2019-01-23","2019-01-27",1,3267,6,6001793,42835,818.84,3
12404,"2019-02-09","2019-02-12",2,2645,6,6001793,42870,178.0,2
12405,"2019-03-20","2019-03-25",2,2999,6,6001793,42856,481.0,3
12406,"2019-06-03","2019-06-08",1,3378,6,6001793,42871,560.0,1
12407,"2019-09-23","2019-09-28",3,1313,6,6001793,42848,1588.0,3
12408,"2019-09-23","2019-09-30",2,727,6,6001793,42853,727.0,3
12409,"2019-12-26","2020-01-02",2,998,6,6001793,42856,481.0,3
12410,"2020-01-13","2020-01-18",2,164,6,6001793,42825,554.18,2
12411,"2020-03-06","2020-03-14",2,2654,6,6001793,42856,481.0,1
12412,"2020-03-24","2020-03-31",3,2205,6,6001793,42843,684.2,1
12413,"2020-04-17","2020-04-19",2,2147,6,6001793,42873,560.0,1
12414,"2020-05-02","2020-05-06",2,38,6,6001793,42834,818.84,1
12440,"2019-03-07","2019-03-12",3,679,6,6001793,42896,515.0,3
12441,"2019-03-08","2019-03-11",3,1052,6,6001793,42892,515.0,2
12442,"2019-05-15","2019-05-25",2,1781,6,6001793,42887,498.0,3
12443,"2019-05-28","2019-05-29",3,2313,6,6001793,42912,1654.0,2
12444,"2019-06-24","2019-06-29",2,2797,6,6001793,42925,3.0,1
12445,"2019-07-11","2019-07-18",2,492,6,6001793,42914,1489.0,10
12446,"2019-07-17","2019-07-22",1,1045,6,6001793,42906,321.0,3
12447,"2019-07-29","2019-08-08",3,2163,6,6001793,42918,789.0,3
12448,"2019-07-31","2019-08-08",2,3034,6,6001793,42928,123.0,3
12449,"2019-10-14","2019-10-16",1,1434,6,6001793,42921,756.0,2
12450,"2019-11-18","2019-11-19",1,3087,6,6001793,42902,258.0,2
12451,"2019-12-07","2019-12-17",2,2894,6,6001793,42907,456.0,3
12452,"2020-01-30","2020-02-07",2,2128,6,6001793,42921,756.0,1
12453,"2020-03-14","2020-03-19",2,571,6,6001793,42922,741.0,2
12454,"2020-05-28","2020-06-02",2,508,6,6001793,42931,324.0,1
12486,"2019-02-28","2019-03-01",2,3107,6,6001793,42971,2762.0,2
12487,"2019-03-21","2019-03-25",2,2192,6,6001793,42994,579.0,2
12488,"2019-04-03","2019-04-07",2,2807,6,6001793,42984,258.0,2
12489,"2019-04-22","2019-04-26",1,2874,6,6001793,43005,421.0,2
12490,"2019-06-21","2019-06-22",2,200,6,6001793,43015,483.0,2
12491,"2019-06-24","2019-06-28",3,2846,6,6001793,42972,2741.0,2
12492,"2019-07-10","2019-07-11",2,274,6,6001793,42997,485.0,3
12493,"2019-07-13","2019-07-18",2,844,6,6001793,42978,112.0,2
12494,"2019-08-01","2019-08-06",3,901,6,6001793,42982,13.0,1
12495,"2019-08-23","2019-08-28",2,1983,6,6001793,43005,421.0,3
12496,"2019-09-12","2019-09-15",3,1315,6,6001793,42999,547.0,2
12497,"2019-10-19","2019-10-22",1,1429,6,6001793,43006,519.0,2
12498,"2019-10-22","2019-10-23",2,383,6,6001793,42971,2762.0,10
12499,"2020-01-31","2020-02-08",2,186,6,6001793,42988,598.0,1
12500,"2020-03-14","2020-03-19",2,1465,6,6001793,42998,529.0,1
12501,"2020-04-02","2020-04-07",2,1659,6,6001793,42964,2824.0,2
12508,"2019-02-01","2019-02-05",1,1885,6,6001793,43034,1004.0,3
12509,"2019-11-13","2019-11-21",2,845,6,6001793,43032,953.0,2
12510,"2019-11-13","2019-11-18",2,981,6,6001793,43021,435.0,2
12511,"2020-02-12","2020-02-16",2,1616,6,6001793,43042,1121.0,1
12512,"2020-05-11","2020-05-18",1,2206,6,6001793,43039,815.0,2
12513,"2020-03-18","2020-03-20",2,1337,6,6001793,42820,652.74,2
12514,"2020-05-13","2020-05-20",2,2788,6,6001793,42912,1654.0,1
12515,"2020-01-06","2020-01-09",3,317,6,6001793,42789,218.02,1
12516,"2020-02-26","2020-02-29",2,554,6,6001793,42788,421.96,2
12517,"2020-01-31","2020-02-01",2,2750,6,6001793,42795,543.18,1
12518,"2020-01-18","2020-01-28",2,625,6,6001793,42881,498.0,2
12519,"2020-02-20","2020-02-24",3,2776,6,6001793,43017,358.0,1
12520,"2020-02-20","2020-02-23",3,2603,6,6001793,43028,942.0,2
12521,"2020-05-07","2020-05-12",3,2652,6,6001793,42840,353.32,2
12522,"2020-05-27","2020-05-30",3,1865,6,6001793,42880,560.0,1
12523,"2020-05-16","2020-05-19",3,611,6,6001793,42932,156.0,1
12524,"2020-05-28","2020-06-02",3,2874,6,6001793,43039,815.0,1
12529,"2019-11-13","2019-11-14",3,1717,6,6001962,42814,369.82,2
12535,"2019-04-11","2019-04-19",2,1963,6,6001962,42939,2915.0,3
12543,"2019-07-26","2019-07-27",3,2528,6,6001962,43042,1121.0,3
12550,"2019-01-23","2019-01-26",1,750,6,6001962,42767,3485.68,2
12558,"2019-02-19","2019-02-27",2,1198,6,6001962,42840,353.32,2
12559,"2020-03-12","2020-03-15",2,1807,6,6001962,42844,1810.38,3
12568,"2019-10-18","2019-10-24",2,3233,6,6001962,42889,515.0,2
12569,"2020-02-27","2020-03-04",1,247,6,6001962,42942,2749.0,2
12578,"2019-03-27","2019-04-02",2,53,6,6001962,42965,2281.0,2
12579,"2019-10-01","2019-10-07",2,674,6,6001962,42994,579.0,2
12582,"2019-04-01","2019-04-07",2,92,6,6001962,43037,1137.0,2
12583,"2019-04-10","2019-04-18",2,2268,6,6001962,43031,1191.0,2
12621,"2019-01-01","2019-01-11",2,1527,6,6001962,42801,2802.8,2
12622,"2019-02-14","2019-02-17",3,17,6,6001962,42813,377.96,2
12623,"2019-03-05","2019-03-07",2,3305,6,6001962,42811,2559.92,1
12624,"2019-04-26","2019-04-29",2,2908,6,6001962,42763,2118.38,2
12625,"2019-05-16","2019-05-21",1,2785,6,6001962,42759,1800.48,1
12626,"2019-06-01","2019-06-03",3,1186,6,6001962,42816,1254.88,2
12627,"2019-06-03","2019-06-08",2,2843,6,6001962,42811,2559.92,3
12628,"2019-07-10","2019-07-12",1,1282,6,6001962,42774,6048.9,2
12629,"2019-07-25","2019-07-26",2,2843,6,6001962,42812,376.64,3
12630,"2019-08-02","2019-08-07",3,1179,6,6001962,42784,1748.78,3
12631,"2019-08-23","2019-08-28",2,104,6,6001962,42756,638.66,1
12632,"2019-08-23","2019-08-24",2,682,6,6001962,42790,762.96,3
12633,"2019-11-01","2019-11-05",2,721,6,6001962,42760,1637.24,3
12634,"2020-01-07","2020-01-14",2,1836,6,6001962,42814,369.82,1
12635,"2020-02-03","2020-02-07",1,2760,6,6001962,42765,1938.42,2
12636,"2020-03-10","2020-03-20",1,2,6,6001962,42755,1079.32,1
12638,"2020-05-30","2020-06-02",2,1299,6,6001962,42766,7011.62,2
12669,"2019-01-23","2019-01-27",2,3267,6,6001962,42835,818.84,3
12670,"2019-02-08","2019-02-13",2,706,6,6001962,42834,818.84,3
12671,"2019-02-09","2019-02-12",2,2645,6,6001962,42870,178.0,2
12672,"2019-07-27","2019-08-06",2,2293,6,6001962,42863,398.0,3
12673,"2019-12-26","2020-01-02",2,998,6,6001962,42856,481.0,1
12674,"2020-03-24","2020-03-31",2,2205,6,6001962,42843,684.2,2
12675,"2020-04-17","2020-04-19",2,2147,6,6001962,42873,560.0,2
12676,"2020-05-13","2020-05-16",1,2777,6,6001962,42845,823.24,2
12702,"2019-03-08","2019-03-11",3,1052,6,6001962,42892,515.0,1
12703,"2019-05-15","2019-05-25",2,1781,6,6001962,42887,498.0,2
12704,"2019-06-24","2019-06-29",2,2797,6,6001962,42925,3.0,2
12705,"2019-07-11","2019-07-18",2,492,6,6001962,42914,1489.0,1
12706,"2019-07-17","2019-07-20",1,1386,6,6001962,42942,2749.0,1
12707,"2019-08-23","2019-08-26",2,1488,6,6001962,42938,2679.0,3
12708,"2019-09-11","2019-09-14",3,1540,6,6001962,42946,2173.0,2
12709,"2019-10-02","2019-10-03",3,692,6,6001962,42896,515.0,1
12710,"2019-10-14","2019-10-16",1,1434,6,6001962,42921,756.0,1
12711,"2019-12-21","2019-12-28",1,1702,6,6001962,42935,2456.0,2
12712,"2020-01-30","2020-02-07",1,2128,6,6001962,42921,756.0,2
12713,"2020-05-09","2020-05-14",2,867,6,6001962,42903,269.0,2
